sandwich_id,bun_type,patty_type,lettuce,tomato,cheese_type,sauce_type,pickles,onions,price
912,brioche,turkey,false,false,swiss,mayo,true,true,7.94
913,brioche,chicken,false,false,cheddar,mayo,true,true,8.87
914,pretzel,turkey,false,false,swiss,mayo,true,true,6.86
915,pretzel,turkey,false,true,cheddar,ketchup,false,true,9.85
916,brioche,chicken,false,false,cheddar,mustard,true,true,9.48
917,pretzel,turkey,false,true,cheddar,mayo,true,false,6.64
918,pretzel,turkey,true,true,american,ketchup,true,true,6.74
919,brioche,turkey,false,true,swiss,mustard,false,true,8.9
920,pretzel,chicken,false,true,cheddar,mayo,false,true,10.85
921,pretzel,turkey,false,false,cheddar,mayo,true,false,12.74
922,brioche,chicken,true,true,swiss,mustard,false,false,6.29
923,brioche,turkey,false,false,swiss,mustard,true,false,7.97
924,pretzel,turkey,true,false,swiss,ketchup,true,true,9.57
925,pretzel,turkey,true,false,cheddar,mustard,false,false,8.7
926,pretzel,turkey,false,true,swiss,mayo,true,true,9.46
927,brioche,turkey,true,false,swiss,mayo,false,true,6.11
928,pretzel,turkey,false,false,american,mayo,false,true,6.74
929,pretzel,chicken,true,true,cheddar,ketchup,true,false,9.11
930,brioche,chicken,false,false,swiss,ketchup,false,false,12.22
931,pretzel,turkey,true,true,american,mustard,true,false,12.43
932,brioche,chicken,true,true,cheddar,mustard,false,true,12.6
933,pretzel,chicken,true,true,cheddar,mayo,true,false,11.79
934,brioche,turkey,false,true,american,mayo,false,true,11.98
935,pretzel,turkey,true,true,cheddar,ketchup,true,true,12.21
936,pretzel,turkey,true,false,american,mustard,true,true,12.13
937,pretzel,chicken,true,false,cheddar,mayo,false,true,10.51
938,pretzel,turkey,true,true,cheddar,mustard,false,true,8.79
939,brioche,turkey,false,true,american,ketchup,true,true,10.75
940,brioche,chicken,true,false,cheddar,mayo,false,false,6.22
941,brioche,chicken,false,false,swiss,mayo,false,true,7.8
942,pretzel,chicken,false,true,american,mustard,true,true,7.39
943,brioche,chicken,true,false,swiss,mayo,false,false,11.57
944,pretzel,chicken,false,true,american,mustard,true,true,7.05
945,pretzel,turkey,false,true,cheddar,mayo,false,true,12.49
946,pretzel,turkey,true,true,cheddar,ketchup,true,true,9.32
947,brioche,turkey,false,false,swiss,mayo,true,false,6.58
948,brioche,chicken,true,false,swiss,mayo,true,true,9.38
949,brioche,chicken,true,false,cheddar,mustard,false,true,12.15
950,pretzel,turkey,true,false,swiss,ketchup,true,true,12.73
951,brioche,turkey,true,true,american,mayo,true,true,9.25
952,pretzel,chicken,false,false,cheddar,mustard,false,true,6.13
953,brioche,chicken,false,false,swiss,ketchup,false,true,12.45
954,pretzel,turkey,false,false,swiss,mustard,true,true,7.24
955,brioche,chicken,false,true,swiss,mustard,false,true,10.03
956,pretzel,chicken,true,false,cheddar,mayo,false,false,12.86
957,brioche,turkey,false,true,cheddar,mustard,true,true,9.01
958,pretzel,chicken,false,false,swiss,ketchup,false,true,8.74
959,pretzel,turkey,false,true,american,ketchup,false,false,12.27
960,brioche,turkey,false,true,swiss,mayo,false,true,10.64
961,brioche,chicken,true,false,cheddar,ketchup,true,false,12.19
962,brioche,chicken,false,true,swiss,ketchup,false,true,10.32
963,brioche,chicken,false,true,cheddar,ketchup,false,false,8.09
964,brioche,chicken,false,false,cheddar,mustard,true,false,8.6
965,brioche,turkey,false,true,swiss,mustard,true,true,12.85
966,pretzel,chicken,false,false,cheddar,ketchup,false,true,12.02
967,brioche,chicken,true,true,cheddar,mayo,true,false,6.44
968,pretzel,turkey,false,false,cheddar,mayo,true,true,6.64
969,brioche,turkey,false,true,cheddar,mayo,true,true,8.07
970,brioche,turkey,true,false,cheddar,ketchup,false,false,12.65
971,pretzel,chicken,false,false,cheddar,mustard,true,true,6.95
972,brioche,chicken,false,false,american,ketchup,true,false,8.36
973,brioche,turkey,true,true,cheddar,mayo,false,false,9.71
974,pretzel,chicken,true,false,cheddar,mayo,false,false,7.96
975,brioche,chicken,false,false,american,ketchup,true,false,12.34
976,pretzel,chicken,false,false,swiss,ketchup,true,false,12.63
977,pretzel,chicken,false,true,american,mayo,false,false,7.85
978,brioche,turkey,false,true,american,ketchup,false,false,8.58
979,pretzel,chicken,false,true,american,mustard,true,false,10.92
980,pretzel,turkey,true,false,swiss,ketchup,false,true,9.22
981,pretzel,turkey,true,false,american,mustard,true,false,9.35
982,brioche,chicken,false,false,swiss,mustard,true,true,6.59
983,pretzel,turkey,true,false,cheddar,mayo,true,false,6.83
984,brioche,chicken,false,true,american,mustard,false,true,11.9
985,brioche,turkey,false,false,swiss,mustard,true,false,12.77
986,pretzel,chicken,true,false,american,mustard,true,true,12.09
987,pretzel,chicken,false,true,american,ketchup,false,false,7.88
988,brioche,turkey,false,false,cheddar,mustard,true,true,9.68
989,brioche,chicken,false,false,american,mayo,false,false,9.28
990,brioche,turkey,false,true,swiss,mayo,true,true,8.28
991,brioche,turkey,false,true,cheddar,mayo,true,true,12.99
992,pretzel,chicken,false,false,swiss,mayo,false,false,10.28
993,brioche,chicken,true,true,cheddar,mustard,true,false,8.84
994,brioche,turkey,true,false,swiss,mustard,true,true,7.74
995,pretzel,turkey,true,true,swiss,mustard,false,false,11.0
996,brioche,chicken,false,true,swiss,ketchup,false,false,6.91
997,pretzel,turkey,true,true,swiss,ketchup,false,false,6.98
998,brioche,turkey,true,true,cheddar,mustard,false,true,6.63
999,pretzel,turkey,true,false,american,ketchup,true,false,8.3
1000,pretzel,turkey,false,true,cheddar,ketchup,true,false,7.19
